date,0,1,2,3,4,5,6
3/1/2015 14:00,-356.052413,-2157.617607,481.0944855,-2817.451686,-1370.754188,106.3527563,-653.7713921
3/1/2015 15:00,-1198.102698,-2019.45668,198.6765496,-2270.46567,-1612.878909,79.98118366,-613.2658878
3/1/2015 16:00,-895.8163021,-1631.249749,-459.0910159,-598.4192632,-1796.591025,-55.69652832,-591.4963501
3/1/2015 17:00,1919.871245,-804.8701641,-212.715535,1321.904338,-2085.395608,31.06341271,-841.268709
3/1/2015 18:00,3068.334987,-484.8213368,154.9920999,2107.421656,-2194.600928,172.4498215,-1041.682269
3/1/2015 19:00,3673.431451,-263.6077463,345.900907,2368.976445,-2233.773728,248.5192842,-1134.512603
3/1/2015 20:00,3728.055027,-174.6498188,334.1419412,2533.938333,-2122.538273,334.1278882,-1231.608201
3/1/2015 21:00,2392.224571,-519.4578475,-190.2714207,1971.298931,-2094.692728,168.2698914,-1011.175151
3/1/2015 22:00,180.9478371,-898.448334,-735.4659788,1345.426981,-1916.032013,18.12925184,-795.9192876
3/1/2015 23:00,-1026.995367,5866.533024,-1229.304853,524.9178031,-1746.867874,-57.44982333,-874.9996473
3/2/2015 0:00,-3254.639102,5454.25426,-1119.879565,595.9423842,-1270.457358,259.0714802,-1624.392096
3/2/2015 1:00,-4490.697387,5203.508807,-1262.265843,600.030076,-1004.573453,495.7432097,-2115.753089
3/2/2015 2:00,-4947.5558,4848.538037,-1261.432053,588.3207126,-950.3863082,522.8798519,-2160.205002
3/2/2015 3:00,-5038.073854,4683.078546,-1348.01964,544.4015955,-938.4276786,516.1770791,-2154.185351
3/2/2015 4:00,-4509.582137,5308.431812,-1763.539596,350.7948853,-1234.409644,571.1009741,-2126.305765
3/2/2015 5:00,-2059.565946,6054.625534,-1594.863877,430.778243,-1383.040576,148.0819532,-1450.781564
3/2/2015 6:00,2778.72031,6982.186146,-1100.427914,748.0868121,-1755.465747,-597.4604466,-167.8195058
3/2/2015 7:00,6370.827383,7226.708126,-1488.449014,1028.818959,-1920.325843,-715.0256194,136.1553889
3/2/2015 8:00,7457.455689,7575.257526,-1331.559343,456.5872946,-2396.65126,-593.4185138,130.9496599
3/2/2015 9:00,8441.001807,7620.328175,-481.6800059,217.1271817,-2496.894349,-449.1421022,-5.714286266
3/2/2015 10:00,8506.010903,7579.279517,-570.8898715,-112.3902119,-2443.749424,-309.9303041,-108.5604103
3/2/2015 11:00,8079.376205,7587.309997,-1045.847669,-555.6428191,-2256.644252,-335.3909153,-46.56593505
3/2/2015 12:00,7960.817805,7911.142405,-1589.765892,-723.4828218,-1963.207778,-402.2821312,26.92037821
3/2/2015 13:00,6791.672556,7939.668278,-1673.604587,-994.2747929,-1786.833449,-362.7823516,9.848247963
3/2/2015 14:00,6471.240181,7580.814744,-1560.964439,-403.298788,-1752.868061,487.1322251,525.6293551
3/2/2015 15:00,6364.332309,7228.933349,-1897.500952,2.733577648,-1567.292046,382.8025896,551.1371058
3/2/2015 16:00,6683.81233,7074.57628,-2282.410662,796.8723707,-1235.175134,283.5469583,523.4738514
3/2/2015 17:00,8159.157605,6755.345386,-1878.95385,1685.302518,-1165.03319,239.1988656,411.2382761
3/2/2015 18:00,10569.33289,6627.011175,-274.8293686,2847.265172,-1826.734703,631.1166687,-71.0359062
3/2/2015 19:00,10316.22603,6605.309839,-586.0544279,2415.756107,-1893.146322,373.9079789,211.937475
3/2/2015 20:00,8978.820587,6840.352392,-911.8799053,1764.579621,-2081.240452,137.1708666,553.8074873
3/2/2015 21:00,6216.545202,6640.704828,-727.8803365,1642.169488,-2263.375544,484.0964091,348.436864
3/2/2015 22:00,2613.796401,6035.129108,-926.8778791,1128.875314,-2277.365009,641.3716589,309.8674048
3/2/2015 23:00,-2099.174599,-2909.952144,2003.189109,1982.335473,-1117.468185,-415.8136775,-861.932706
3/3/2015 0:00,-3693.301409,-3319.536375,2135.684744,1818.864381,-1353.63314,-221.0433873,-1137.12008
3/3/2015 1:00,-4648.882111,-3432.937365,1891.126534,1485.222293,-1357.61492,-326.0983124,-1048.064405
3/3/2015 2:00,-5289.955,-3231.755031,1963.631786,1330.856851,-1255.821465,-462.9560024,-895.8106901
3/3/2015 3:00,-5383.430556,-2954.231894,2162.734827,1371.458372,-951.8307164,-631.9928679,-772.2366439
3/3/2015 4:00,-4565.890625,-3080.74176,2189.522539,1606.091469,-944.5805648,-548.0992617,-885.8882729
3/3/2015 5:00,-2071.58523,-3001.129105,2099.110187,1932.588786,-1145.1859,-556.0990251,-776.3699875
3/3/2015 6:00,2229.522185,-2270.310122,3179.895538,3071.925766,-1392.145404,-503.4487214,-725.0831312
3/3/2015 7:00,4511.384419,-1593.838323,3740.332359,2931.319994,-1651.762463,-612.5637393,-620.5971259
3/3/2015 8:00,5736.443699,-1517.454931,4288.089647,2329.198256,-1549.523104,-494.0842267,-725.5071137
3/3/2015 9:00,6268.242531,-1568.90052,4731.163681,1888.211948,-1345.085662,-187.9582189,-1005.573089
3/3/2015 10:00,6293.795808,-1631.13076,4875.523895,1211.804257,-1053.267697,-1.393831613,-1150.132934
3/3/2015 11:00,6270.693289,-1890.173727,4945.803823,854.1455969,-816.4151114,75.93371432,-1225.925215
3/3/2015 12:00,5933.621568,-1735.948728,4859.88846,327.3708244,-716.9016747,22.43919189,-1121.235966
3/3/2015 13:00,4534.509341,-1847.326234,4369.784065,-274.9231212,-367.2078729,6.401157902,-1050.698684
3/3/2015 14:00,3808.718019,-1826.066166,3946.419595,-372.8131555,-22.47730844,-24.258799,-1022.148721
3/3/2015 15:00,3358.196062,-1770.044332,3712.049684,-86.37215559,11.37338971,-66.76070053,-989.2440375
3/3/2015 16:00,3301.058057,-1789.428991,3603.967562,770.0989035,-77.44085353,-146.6963736,-980.9286235
3/3/2015 17:00,3759.490426,-2065.828643,3272.478481,2616.420841,-269.1559782,-69.79887264,-1214.240105
3/3/2015 18:00,6316.508138,-1089.236721,3659.220088,3947.974949,-750.4406498,-106.2065053,-1215.945571
3/3/2015 19:00,7202.908246,-626.0601172,3492.015653,4084.367405,-864.2611296,-217.3289755,-1032.499266
3/3/2015 20:00,6197.248822,-827.0656291,3215.111139,3980.183689,-776.5705115,-207.3021694,-993.7853465
3/3/2015 21:00,3402.290458,-873.1284633,3433.404633,3261.518618,-1695.77883,-83.73006171,-677.1788993
3/3/2015 22:00,264.9806306,-1053.174491,2950.26607,2592.356429,-1862.906369,132.3741283,-535.4734369
3/3/2015 23:00,-6031.922148,762.2730798,1161.555958,779.0300671,697.362005,-589.0643294,-469.1768693
3/4/2015 0:00,-7606.843192,64.8633821,865.0775825,442.9971688,866.668547,-639.8194939,-455.4906396
3/4/2015 1:00,-8868.838131,-672.7117977,572.9165952,556.3297636,1174.924983,-577.9828763,-643.3303492
3/4/2015 2:00,-9596.076061,-1220.192469,492.4145565,678.3854972,1309.033235,-428.5698342,-966.4825493
3/4/2015 3:00,-9881.741473,-1574.681935,456.5616662,714.4045336,1372.506941,-431.7803747,-998.0524061
3/4/2015 4:00,-10018.69144,-1788.960979,498.8583881,838.5182475,1352.356494,-502.1908749,-853.8339219
3/4/2015 5:00,-9629.113826,-2123.773387,594.4280235,873.8858463,1312.42996,-684.0242067,-657.3373081
3/4/2015 6:00,-9185.647515,-2302.325713,934.933548,1032.907003,1179.430706,-752.6160972,-460.7921189
3/4/2015 7:00,-9436.856515,-2685.824287,1248.542608,710.4942469,1108.46438,-804.5448173,-321.4658804
3/4/2015 8:00,-7654.385485,-3049.806417,1777.106505,196.0652153,1571.72377,-730.0491282,-591.09747
3/4/2015 9:00,-5891.690995,-2910.306645,2572.486501,-597.4458043,1755.591469,-546.9919631,-721.3980782
3/4/2015 10:00,-5264.129856,-2571.959608,3150.324968,-1767.875906,1600.455196,-446.4835816,-641.6176463
3/4/2015 11:00,-5300.957574,-2477.865927,3482.392921,-2465.542719,1590.077593,-296.7663256,-720.059037
3/4/2015 12:00,-5233.368548,-2152.53417,3739.761934,-2679.61058,1540.940275,-219.913859,-805.8081924
3/4/2015 13:00,-5272.836335,-2084.24023,3595.686572,-2570.581845,1840.256799,-119.3386824,-1041.036065
3/4/2015 14:00,-6418.32299,-1831.385219,2963.207305,-2824.59407,1844.942162,-134.5772515,-989.7415125
3/4/2015 15:00,-7220.37179,-1266.541794,2527.740146,-2599.650738,1924.332855,-64.45820674,-1170.479148
3/4/2015 16:00,-7711.218654,-662.536233,2033.300619,-1797.188418,1882.738763,-32.02304917,-1342.708143
3/4/2015 17:00,-7931.505347,-475.9173433,1675.087467,-1060.209429,1522.908347,-237.5461582,-922.9189942
3/4/2015 18:00,-7798.729747,47.42815505,1949.048154,204.5597859,885.0923065,-280.8966357,-771.0925442
3/4/2015 19:00,-6291.570002,1093.632116,2625.282023,1363.458766,168.5062955,-398.7677784,-475.6239479
3/4/2015 20:00,-3877.753365,2034.356742,2754.721365,2025.494781,-85.58277746,-460.3613851,-392.204672
3/4/2015 21:00,-4313.909847,2254.391134,2550.111892,1881.591698,-112.9938846,-508.4652013,-307.893152
3/4/2015 22:00,-5419.205443,2061.553159,2185.12778,1759.648235,123.7243578,-495.9532916,-307.7709543
3/4/2015 23:00,-5563.227861,1066.237387,27.19032732,1215.668123,1575.704674,1978.133413,982.6357854
3/5/2015 0:00,-7079.004316,847.6014098,-25.66489615,1308.616938,1522.300276,2246.249257,653.0900167
3/5/2015 1:00,-8145.937358,557.0199233,-222.1172259,1341.625799,1603.985286,2416.984225,383.1595622
3/5/2015 2:00,-8699.286352,375.818186,-128.9993863,1310.128648,1617.073471,2405.661528,285.0371158
3/5/2015 3:00,-9069.925895,321.7955144,49.60108408,1448.491693,1615.871238,2527.234276,16.30032451
3/5/2015 4:00,-9115.349501,288.0954469,-46.18905094,1567.793871,1674.143365,2526.216725,8.524943153
3/5/2015 5:00,-8725.068952,152.5391977,71.03573177,1701.931952,1725.478508,2419.474477,79.59863389
3/5/2015 6:00,-9230.856258,-274.6143696,274.2109313,1690.641095,1476.230612,2467.071338,46.85297357
3/5/2015 7:00,-8453.995963,-566.7873356,379.9396848,1310.290178,1564.620484,2220.448188,421.0241165
3/5/2015 8:00,-6646.215536,-485.9485626,680.601767,650.7888033,1634.286737,1885.888255,997.1040219
3/5/2015 9:00,-4883.904559,-471.365605,747.7134943,-12.63516379,1662.359255,1666.802914,1368.613351
3/5/2015 10:00,-3983.013459,-475.5738291,579.0335035,-360.3605592,1891.44542,1616.164922,1462.507816
3/5/2015 11:00,-3746.970661,-100.9510312,491.9927116,-446.7662024,1876.290949,1697.176515,1420.624357
3/5/2015 12:00,-3376.626711,-12.8694707,495.4865412,-502.9766184,1912.821223,1723.011118,1399.665799
3/5/2015 13:00,-3653.628623,-104.4640269,567.6324632,-498.9083773,1962.591249,1704.393103,1429.069315
3/5/2015 14:00,-4889.633083,-222.3005798,656.3416571,-766.4742931,1557.026548,1697.722372,1531.890814
3/5/2015 15:00,-5560.392251,-270.5419703,756.0575728,-355.537775,1447.324728,1713.044849,1511.651452
3/5/2015 16:00,-5733.191727,-606.8727648,791.1234619,162.4701948,1337.082564,1686.56966,1494.384936
3/5/2015 17:00,-5287.32787,-1591.320604,899.8407152,916.5883903,1384.135515,1563.610533,1484.978007
3/5/2015 18:00,-4828.03421,-2262.097844,990.1064006,1439.409139,1097.977644,1370.177373,1639.134072
3/5/2015 19:00,-4170.614679,-2300.14061,1334.844339,1904.903132,840.6604065,1319.071162,1648.778728
3/5/2015 20:00,-1528.944867,-2006.621549,2500.975637,2935.254413,569.975187,1523.00788,1323.684368
3/5/2015 21:00,-1732.025077,-2330.709356,2577.238239,3060.904388,631.0305618,1617.768428,1193.728147
3/5/2015 22:00,-3362.567167,-3097.288683,2073.535646,2729.614621,813.3855604,1665.924711,1108.008874
3/5/2015 23:00,-1855.741914,-1981.075323,-1096.552324,-191.4336063,-2522.500176,1720.744757,484.4831853
3/6/2015 0:00,-3483.532863,-2230.813334,-1703.707692,-498.142234,-2265.173576,1780.4848,394.8829718
3/6/2015 1:00,-4573.945049,-2325.300808,-1558.469784,-518.8129763,-2155.079117,1834.917022,295.0517601
3/6/2015 2:00,-4898.878529,-2620.982242,-1334.14399,-448.686483,-2004.623248,1791.362551,276.2735906
3/6/2015 3:00,-4840.403736,-3137.789818,-960.489437,-255.6900278,-1884.257428,1736.508352,259.7910438
3/6/2015 4:00,-4489.892253,-3646.066748,-1050.866603,-265.2796959,-1954.058209,1630.052974,392.3233272
3/6/2015 5:00,-3049.040795,-3690.244231,-792.5713143,17.73437861,-2403.980812,1467.295881,620.140268
3/6/2015 6:00,-593.2009908,-3379.386038,-336.897289,461.6847213,-2467.401766,1300.932124,757.9323805
3/6/2015 7:00,1981.673162,-2881.047207,735.6308857,529.741074,-2683.541101,1541.698309,498.0688893
3/6/2015 8:00,3459.145821,-2663.936943,1409.495143,-923.207349,-2504.812814,1907.959001,241.7976939
3/6/2015 9:00,4501.537726,-2342.151519,1811.815562,-1916.68122,-2369.020326,2150.073557,80.69524961
3/6/2015 10:00,5284.763566,-2168.006258,2009.908701,-2218.898189,-2278.444344,2320.577988,-71.17913537
3/6/2015 11:00,5960.863402,-1892.087065,2073.003409,-2637.066813,-2213.610282,2446.612141,-152.2324787
3/6/2015 12:00,5994.725003,-1547.145217,1787.252945,-2976.094592,-2045.40234,2402.301211,-88.99001958
3/6/2015 13:00,5015.09507,-1574.228989,1214.88596,-3248.067601,-1793.23065,2342.017892,-1.290741813
3/6/2015 14:00,4427.370077,-1342.148511,929.0078446,-3221.380829,-1859.824658,2342.454425,34.21052459
3/6/2015 15:00,4269.46987,-1159.565605,687.8623268,-2941.697885,-1889.800585,2266.751258,83.14070858
3/6/2015 16:00,4540.258813,-1177.955401,593.250115,-2485.113988,-1916.584241,2129.395967,150.2866271
3/6/2015 17:00,4113.791844,-1181.525657,353.5028272,-1892.340109,-2158.822372,2061.183871,216.9224911
3/6/2015 18:00,3478.312421,-1122.776619,42.0871215,-1378.077781,-2378.239601,1980.454538,284.4740942
3/6/2015 19:00,2937.068255,-979.5030843,-468.54669,-601.2731893,-2556.709027,1699.43353,512.1578266
3/6/2015 20:00,2936.538498,-834.3743059,-584.6956681,312.1104609,-2641.015137,1605.361565,530.6451115
3/6/2015 21:00,2274.116006,-696.8019168,-825.9145337,288.8376998,-2689.586567,1546.290058,617.9201176
3/6/2015 22:00,-280.3245469,-1021.880004,-1457.652467,-134.04193,-2333.745819,1587.12934,651.9009606
3/6/2015 23:00,375.6616444,-856.054896,-2670.284022,-466.9375821,-2303.136663,738.9917573,165.8243728
3/7/2015 0:00,-1446.996351,-1434.901004,-2778.155248,-694.6298453,-2251.22472,731.7397807,210.4375937
3/7/2015 1:00,-2929.620778,-1548.735572,-2592.310557,-706.45681,-2177.094027,789.7795935,9.983003596
3/7/2015 2:00,-3618.724317,-1538.583578,-2356.28401,-594.3875081,-2112.311464,964.8183298,-415.5498828
3/7/2015 3:00,-3848.284831,-1695.345546,-2426.461712,-593.7539006,-2167.572086,1121.232207,-772.3899427
3/7/2015 4:00,-3551.45129,-2003.043236,-2182.980259,-356.3604898,-2084.223648,1163.112124,-904.699421
3/7/2015 5:00,-2115.62838,-2022.30075,-1868.960073,-92.77335557,-2289.19761,979.132094,-638.0128919
3/7/2015 6:00,136.7544577,-1922.507521,-1635.790828,451.554526,-2157.739645,849.8553713,-135.3662844
3/7/2015 7:00,2690.14794,-1614.618563,-894.0778365,446.7550782,-2075.122073,890.2191896,-236.7647497
3/7/2015 8:00,4958.87698,-930.2929242,-120.6256897,-668.5335551,-2008.601808,1109.655483,-374.4011388
3/7/2015 9:00,6476.709595,210.7930932,308.9677454,-1912.80469,-2026.962789,1309.039282,-422.167943
3/7/2015 10:00,7027.397533,1114.828105,-5.99795021,-2504.78258,-1546.304912,1536.874324,-578.6742864
3/7/2015 11:00,7666.181561,2607.574356,-641.6624119,-3320.474415,-1485.05861,1544.336018,-442.1305155
3/7/2015 12:00,7909.987086,3938.63322,-1512.173527,-4059.379169,-1480.44891,1375.596902,-145.377927
3/7/2015 13:00,7125.774192,4588.80644,-2250.239444,-4617.604456,-1365.711985,1304.121842,-1.840705267
3/7/2015 14:00,6577.044836,4837.582492,-2610.316161,-4568.224062,-1210.77406,1452.10795,-189.5117359
3/7/2015 15:00,6395.090236,5037.312291,-2872.967587,-4455.512453,-1160.234898,1435.514833,-191.7937761
3/7/2015 16:00,6449.847181,5099.344268,-2863.829661,-3994.776476,-1286.410222,1421.764439,-82.87153226
3/7/2015 17:00,5998.843591,4862.735901,-3118.675778,-3503.799668,-1416.474865,1242.387994,63.2255749
3/7/2015 18:00,5559.067367,4199.0498,-3323.097961,-2708.722873,-1548.271997,973.8114113,213.6764563
3/7/2015 19:00,4684.047926,3292.320592,-3103.613898,-1647.343686,-1878.723595,755.6763793,315.7933231
3/7/2015 20:00,4078.118946,2290.509224,-2536.882424,-380.5791222,-2220.334419,692.7445183,245.6203765
3/7/2015 21:00,3854.436116,2049.282788,-2132.225766,48.62286566,-2390.568838,666.7272221,230.162672
3/7/2015 22:00,2158.963781,1162.594001,-2446.608952,-298.5111005,-2178.697939,544.6840519,359.5373802
3/7/2015 23:00,-2136.867228,-1791.077691,-1289.146988,-284.042702,-1796.415074,-125.2945408,-144.0968742
3/8/2015 0:00,-4076.684273,-2129.495147,-1491.122671,-446.1053496,-1344.884403,-176.5607385,-176.5281658
3/8/2015 1:00,-5379.90576,-2442.241369,-1299.617819,-489.7920788,-969.2678511,-277.4768773,-121.6758041
3/8/2015 2:00,-6053.997172,-2920.112263,-1112.077438,-476.9013909,-952.978483,-267.2571575,-181.6287643
3/8/2015 3:00,-6307.619899,-3169.563627,-1045.812013,-491.4133412,-1104.184157,-290.8999566,-131.45512
3/8/2015 4:00,-5949.287654,-3112.065799,-1227.966597,-588.480171,-1364.692811,-287.686192,-105.8663356
3/8/2015 5:00,-4161.661031,-3244.890607,-1603.717448,-145.3723431,-1412.616526,-248.8217279,-175.7652327
3/8/2015 6:00,-2248.686213,-3600.554711,-1701.01215,152.5946757,-1713.703571,-178.587574,-193.6975722
3/8/2015 7:00,504.2172235,-3621.338186,-1406.010688,420.4947299,-1452.083259,-64.11834223,-430.4268083
3/8/2015 8:00,3691.730983,-3575.031827,-224.4527989,615.6315323,-1598.881022,115.8033038,-698.2475826
3/8/2015 9:00,5721.40841,-3410.631818,505.2395281,551.9451634,-1559.548543,367.7302529,-979.3124935
3/8/2015 10:00,6667.000807,-2885.899981,305.4482488,-403.875292,-1337.878487,517.2753172,-1037.372397
3/8/2015 11:00,7448.55048,-2160.74486,229.6848648,-1211.495596,-1408.998481,656.3836955,-1053.717848
3/8/2015 12:00,7952.389053,-1199.958244,-115.3909215,-1570.762207,-1482.264832,637.6929967,-939.2118066
3/8/2015 13:00,7483.044422,-388.4682954,-1190.533522,-1980.530689,-1213.716279,574.5225394,-786.6719009
3/8/2015 14:00,6397.453957,-45.04860387,-1930.909649,-2378.033669,-1134.518732,541.0153996,-646.3059598
3/8/2015 15:00,6293.181401,104.1234649,-1966.756855,-2168.77762,-1506.002871,449.5065694,-520.6337321
3/8/2015 16:00,5964.91773,305.8736549,-2412.169717,-2417.730903,-1566.783258,323.0023423,-342.2713046
3/8/2015 17:00,5285.576394,297.5917859,-2574.947692,-2464.015193,-1841.545578,225.3135901,-199.905279
3/8/2015 18:00,4355.467221,-27.74773856,-2591.735488,-2002.523064,-2266.209858,99.4609651,-80.80850947
3/8/2015 19:00,3672.01301,-183.0473324,-2687.080241,-1033.296812,-2464.076611,79.71117696,-233.8949158
3/8/2015 20:00,4065.81938,127.9889804,-2145.704557,129.6943705,-2635.507469,63.89084488,-340.3819787
3/8/2015 21:00,3659.659702,-43.68042846,-2238.54617,259.882904,-2802.256743,24.50211619,-191.2470318
3/8/2015 22:00,1456.38709,-983.5965233,-2841.126579,41.43045569,-2281.658221,14.7956971,-209.344146
3/8/2015 23:00,-2037.776007,214.1338504,-2505.737636,-758.1916748,-1950.087675,-383.170499,9.375630668
3/9/2015 0:00,-3550.915532,-335.4631127,-2393.417797,-645.3425743,-1721.167142,-382.2055664,12.28787591
3/9/2015 1:00,-4557.57164,-984.7909972,-2138.296057,-601.4672005,-1893.859745,-258.4212677,-270.8507002
3/9/2015 2:00,-4983.558014,-1443.191156,-2167.135748,-547.479196,-1880.259486,-148.0326011,-572.7190987
3/9/2015 3:00,-5277.758906,-1472.060562,-2056.363467,-570.5095138,-1913.701765,-180.1907928,-533.4351019
3/9/2015 4:00,-5017.073805,-1556.24976,-2138.536905,-565.0716939,-1995.922799,-149.5039411,-558.5977133
3/9/2015 5:00,-3362.182373,-1269.308926,-2187.943741,-499.3103347,-2107.235535,-392.2815856,-128.497558
3/9/2015 6:00,-837.3784799,-916.4239055,-2313.671401,-228.3029497,-2280.33828,-440.4987774,-44.8642013
3/9/2015 7:00,1076.924528,-953.2858353,-2063.183148,-90.08864212,-2545.963855,-329.9419185,-172.7354409
3/9/2015 8:00,2982.922679,-1035.158526,-1370.196438,-332.4239225,-2658.512015,-117.0250623,-282.2809623
3/9/2015 9:00,3977.47589,-887.7586579,-786.1602396,-1049.014629,-2490.114731,195.3185372,-532.3243322
3/9/2015 10:00,4690.695449,-861.2252378,-402.7577512,-1812.57387,-2280.576341,363.7146264,-670.5559972
3/9/2015 11:00,5257.158323,-781.9211994,-185.1849794,-2215.86997,-2103.78709,500.2612372,-795.2427969
3/9/2015 12:00,5366.208624,-670.3917213,-88.46119826,-2586.182116,-2200.774099,484.3171869,-759.8098976
3/9/2015 13:00,4173.435265,-639.2291644,-549.3026958,-3315.980423,-1995.19036,505.0696777,-699.8118262
3/9/2015 14:00,3239.870934,-440.9108407,-1086.984644,-3738.459186,-1657.966413,429.4591773,-615.9481022
3/9/2015 15:00,3174.165009,-48.31478769,-1250.950819,-3422.109377,-1496.859678,323.3931924,-533.3171676
3/9/2015 16:00,3146.029591,140.6366638,-1469.796561,-2942.959068,-1518.16268,220.1772123,-460.0250342
3/9/2015 17:00,2640.568016,450.6256299,-2164.004034,-2407.79558,-1449.619616,15.30532745,-288.1404779
3/9/2015 18:00,2188.237181,675.579917,-2507.933074,-1503.013872,-1562.108551,-186.8016269,-192.2310814
3/9/2015 19:00,2474.619688,730.3310801,-1902.814492,-55.3829408,-1840.052747,-143.10303,-415.155012
3/9/2015 20:00,4074.928576,929.7604296,-1881.206286,444.1796238,-2218.081002,-261.0136196,-247.0958984
3/9/2015 21:00,1561.142389,657.2767195,-2537.397706,-226.9779859,-1910.343328,-494.1254851,39.04475157
3/9/2015 22:00,-958.2821748,385.309007,-2566.398195,-487.5119675,-1669.659192,-593.3844572,168.9096521
3/9/2015 23:00,-3566.981072,-3396.981089,-1844.976802,137.5795556,-1808.190536,740.5600387,-128.7357844
3/10/2015 0:00,-4963.420391,-3668.415848,-1948.520194,-101.5615063,-1584.820964,592.3146,28.96218547
3/10/2015 1:00,-6184.330907,-3596.580003,-1736.310194,-191.3717074,-1484.65187,526.7754524,77.77092325
3/10/2015 2:00,-6967.959024,-3486.955044,-1478.926545,-265.2867266,-1577.143939,530.2813703,75.31869567
3/10/2015 3:00,-7230.42351,-3690.21197,-1235.57615,-186.3271874,-1451.780227,497.7894117,38.13382484
3/10/2015 4:00,-7277.055886,-3975.310488,-1258.518278,-195.0087417,-1468.875572,498.1781542,24.79828846
3/10/2015 5:00,-6882.933748,-4069.936118,-1338.860688,-136.8423337,-1434.887983,481.5973863,66.58196363
3/10/2015 6:00,-5506.518213,-4237.559736,-840.1832169,203.8014035,-1721.623721,465.3766161,199.384894
3/10/2015 7:00,-4470.759127,-4684.37236,-771.0753413,328.5130954,-1658.707817,396.6764671,245.7914315
3/10/2015 8:00,-2649.987216,-4678.219176,-159.393558,355.1402726,-1972.723297,500.2857214,206.7777936
3/10/2015 9:00,-1063.447436,-4617.589403,552.0378198,476.1374495,-2074.254941,720.3781181,-41.86346837
3/10/2015 10:00,-757.6957474,-4225.720146,264.3872297,18.09534511,-1795.07037,696.1614231,5.498436783
3/10/2015 11:00,-785.8349539,-3690.075675,-18.68571891,-539.4281764,-1573.202514,778.1131453,-11.12181827
3/10/2015 12:00,-767.6980928,-3432.945247,108.2192938,-1172.349727,-1523.826975,852.9797841,-16.44439653
3/10/2015 13:00,-1533.071511,-3493.506562,-592.2367735,-1684.458755,-1093.159173,734.3033215,121.4731282
3/10/2015 14:00,-2765.744952,-3525.263378,-888.7730027,-1800.533822,-887.2859922,614.3810304,269.8383745
3/10/2015 15:00,-3440.055513,-3615.248554,-1001.143487,-1438.885484,-1048.484452,721.2782915,214.762608
3/10/2015 16:00,-3578.409329,-3908.982061,-1038.431952,-736.0782518,-1152.037705,858.1528458,245.1930796
3/10/2015 17:00,-3387.966124,-4272.376544,-1087.777283,-20.20873291,-1307.100966,930.7035639,301.6945893
3/10/2015 18:00,-2656.524975,-4395.340198,-353.6786653,892.012428,-1847.31594,1018.939852,341.9832312
3/10/2015 19:00,-148.8898076,-3879.78834,714.9447587,1695.866515,-2303.647537,1182.294542,308.0045475
3/10/2015 20:00,228.2517373,-3743.510932,762.6828131,1871.917188,-2242.921087,1328.433571,296.3332567
3/10/2015 21:00,-1894.942409,-4195.946132,-31.48130292,1361.596693,-2015.808731,1441.657796,348.9297508
3/10/2015 22:00,-3754.027305,-4380.001052,-654.3634538,947.2074383,-1509.763935,1416.31624,422.7460885
3/10/2015 23:00,-5945.334351,1675.200527,-2246.069976,-2.053660402,-370.372778,1323.55201,196.4587222
3/11/2015 0:00,-7368.060718,1371.308625,-1985.235792,168.6410856,106.4690339,1509.553457,-405.7272257
3/11/2015 1:00,-8239.68691,1145.806346,-1960.144484,151.2831889,241.8713783,1592.882628,-608.1169205
3/11/2015 2:00,-8598.684777,1697.923702,-2117.461331,118.4213825,365.361508,1664.764166,-688.9502169
3/11/2015 3:00,-8605.36608,2383.89118,-2373.542818,94.80268129,346.6573123,1794.651785,-777.6703677
3/11/2015 4:00,-7860.383282,2389.609028,-2431.309759,92.73274779,86.89654511,1792.826595,-700.8762488
3/11/2015 5:00,-5096.581952,3184.492147,-2881.308136,305.4464015,-51.78431812,1728.893938,-368.7205081
3/11/2015 6:00,-1470.95496,4259.154861,-3249.58197,46.36866694,-901.7501145,1316.318628,521.4565393
3/11/2015 7:00,942.4636813,4924.88688,-3144.163847,-238.3289597,-1669.218439,1125.413547,908.8371456
3/11/2015 8:00,1985.059581,5121.996262,-2896.624763,-550.947335,-1540.596525,1029.778199,1055.808747
3/11/2015 9:00,2689.556076,5164.801157,-2790.974487,-923.6464869,-1602.957413,1015.79311,1220.304677
3/11/2015 10:00,3039.162407,4686.65548,-2697.710341,-1035.505281,-1797.100973,1309.763004,974.7375304
3/11/2015 11:00,3304.510451,4284.883165,-2715.328714,-1396.017044,-2340.081359,1434.176056,1040.377421
3/11/2015 12:00,3171.552439,3958.45484,-2787.315268,-1497.998433,-2078.23329,1326.042097,1095.130174
3/11/2015 13:00,2165.137002,3375.15389,-2892.004776,-1336.830395,-1829.035974,1362.46745,1021.788685
3/11/2015 14:00,1776.385436,2553.960987,-3336.021117,-1106.642364,-1608.000324,1394.188724,949.5096029
3/11/2015 15:00,1868.588544,1768.183339,-3151.978936,-618.3688645,-1556.428881,1434.209127,817.9234202
3/11/2015 16:00,2721.132813,1090.070272,-2376.58169,1079.572188,-1659.899651,1822.062617,259.7954083
3/11/2015 17:00,4915.734412,910.1341347,-1328.827964,2225.605,-2157.538641,2043.402251,-79.74420944
3/11/2015 18:00,5838.498469,631.5243072,-1514.618574,2090.476774,-2124.132969,1767.017447,126.2385494
3/11/2015 19:00,4944.193167,348.5073864,-1263.005112,1632.245783,-2520.124705,1511.293523,442.6673851
